262543,"Washington","SW Stillwell Ln Connector",
868093,"Multnomah","Lents Park Loop",
297898,"Multnomah","SE Mather Rd",
833180,"Multnomah","SE Reedway Street",
143893,"Washington","Triple C Trail",
126954,"Marion","Riverside Parking Trail",
792785,"Tillamook","Peninsula",
310604,"Multnomah","Saltzman Road",
192423,"Washington","North Loop Trail",
245533,"Marion","Champoeg Bike Trail",
574963,"Clackamas","Mount Scott Blvd Trail",
846357,"Washington","SW 67th Ave - SW Orchid St Connector",
478099,"Multnomah","SE 162nd Ave",
590229,"Clackamas","Salmon River Trail #742",
927633,"Multnomah","NE Glisan St - NE 12th Ave Connector",
545235,"Marion","Champoeg Nature Trail",
865103,"Clackamas","Stafford Basin Trail",
726357,"Multnomah","Dunbar - Firelane 15 Connector",
553019,"Multnomah","SE Yamhill St - SE 66th Pl Connector",
939012,"Multnomah","Sandy River Trail",
957728,"Washington","Legend Trail Pl - West Union Rd Connector",
208149,"Washington","Granada Park Trails - Connector",
678960,"Clackamas","Harmony Road Neighborhood Park Trail",
991617,"Washington","HWY 47 Trail Connector",
435845,"Clackamas","Clackamas High School Trails - Connector",
860340,"Washington","Bullbucker Trail",
257060,"Clackamas","Kurt's Konnection Trail",
207346,"Clackamas","20th PL Connector",
247170,"Multnomah","Larch Mountain Trail #441",
728115,"Multnomah","Leif Erikson Trailhead Parking Lot",
893581,"Multnomah","Viewing Deck Trail",
483854,"Washington","SW Farmington Rd - SW 166th Ave Connector",
498280,"Multnomah","Barbur Blvd - View Point Terrace Connector",
184263,"Clackamas","Burnt Lake Trail #772",
884653,"Multnomah","Glisan St Pedestrian Connector",
462923,"Clackamas","Sierra Ct - Sierra Vista Dr Connector",
937724,"Clackamas","Meeker Trail",
767572,"Multnomah","McLoughlin Blvd - Brooklyn St Connector",
543751,"Clackamas","Sierra Vista Dr - SW Southwood Dr Connector",
205920,"Clackamas","SE 142nd Ave",
656915,"Multnomah","Brooklyn Pedestrian Connector",
492953,"Clackamas","Snowfire Dr - Evening Star Dr Connector",
408913,"Clackamas","Stafford Road",
406517,"Washington","Raven Ridge Trail",
454275,"Multnomah","Alameda Terrace - Freemont St Connector",
535053,"Multnomah","Valle Vista Trail",
531825,"Clackamas","Hartford Pl - SW Waluga Dr Connector",
971476,"Clackamas","Ribera Ln",
825750,"Multnomah","Marigold Trail",
632493,"Washington","Alpine Park Trails - Connector",
421434,"Washington","Tustin Ranch Dr - Kenny Terr Connector",
977816,"Multnomah","Sullivan's Gulch Trail - Connector",
568097,"Washington","SW 4th St - SW Washington Ave Connector",
352728,"Washington","Cougar Ridge - Deer Connector",
218458,"Multnomah","Meadow Trail",
598388,"Multnomah","Meadow Road",
728434,"Washington","Haag Lake Greenway",
454958,"Multnomah","Gresham / Fairview Trail - Connector",
940526,"Washington","SW Davis Rd - SW Pinewood Way Connector",
291063,"Washington","SW Cottonwood Ave - SW Alexander St Connector",
755069,"Multnomah","Jenne Butte Trail",
686366,"Washington","Bell Ct Trail",
694458,"Multnomah","Ranch Dike Trail",
590703,"Multnomah","Halsey St - 33rd Ave Connection",
329796,"Clackamas","Hallinan Creek Trail",
459617,"Washington","NE Chancellor Ct - Glencor High School Connector",
309281,"Clackamas","Sandy River Trail #770",
415824,"Multnomah","SW 10th Ave - SW 11th Ave Connector",
357801,"Multnomah","East Buttes Regional Trail",
471385,"Multnomah","Division St Pedestrian Overpass",
651155,"Marion","Mother LodeTrail #558",
522019,"Washington","Lone Oak Place - 234th Ave Connector",
219311,"Multnomah","Irving St - 15th Ave Connector",
861932,"Washington","SW Davis St - SW Teakwood St Connector",
345531,"Washington","Bruce Clere Trail",
412004,"Multnomah","Peninsula Crossing Trail Connector",
643203,"Multnomah","St Johns Landfill Trail",
210785,"Clackamas","Burgundy Rose Homeowners Association Trails - Connector",
963094,"Clackamas","Sunny Slope Trail",
261596,"Clackamas","Holcomb Ridge Trail",
492834,"Multnomah","Shady Glen Trail #402A",
578494,"Hood River","Historic Columbia River Highway State Trail",
185162,"Multnomah","Scholls Ferry Connector",
715267,"Washington","Sweetgale Ct - Kaiser Rd Connector",
980842,"Multnomah","SW Pennoyer St - SW Bond Ave Connector",
112039,"Clackamas","Courtside Neighborhood Park Trails - Connector",
982241,"Multnomah","Big Fir Trail",
226715,"Multnomah","NW Burnside Ct",
539221,"Multnomah","Clarendon Ave - Fessenden St Connector",
825180,"Clackamas","Stafford Rd - Fern Pl Connector",
653986,"Marion","Welcome Lakes Trail #554",
692794,"Clackamas","Salmon Butte Trail #791",
453939,"Clackamas","Bull of the Woods Trail #550",
238210,"Multnomah","Moffett Creek Trail #430",
696623,"Multnomah","Morrison Bridge Connector",
886711,"Washington","Menecke Pkwy - Noble Fir Ct Connector",
852570,"Washington","Handley St Connector",
618194,"Clackamas","Boulder Ridge Trail #783A",
722341,"Clackamas","Hillockburn Trail #516",
712076,"Washington","Ten Minute Trail",
906438,"Washington","Kingfisher Marsh Trail",
182980,"Multnomah","NW Thurman St",
493496,"Clackamas","South Shore Columbia River Access",
945061,"Multnomah","Scott Dr - Stark St",
494426,"Clackamas","I-205 Corridor Connector",
666964,"Multnomah","Max Path - Connector",
389821,"Clackamas","Coffee Creek Trail",
211301,"Multnomah","Aspen Ave - Thurman St Connector",
463513,"Multnomah","Naito Pkwy Pedestrian Trail",
181553,"Clackamas","Springwater Corridor - Kelso Rd Connection",
759984,"Clackamas","High Touch - 19th Connector",
221269,"Washington","16th Ave - Alpine St Connector",
933452,"Clackamas","Marcy St",
125689,"Clackamas","Essex Ct - Wilsonville Rd Connector",
906330,"Clackamas","Weatherhill Rd",
735912,"Clackamas","Headwaters Trail #522",
698406,"Clackamas","Miller Rd. Path",
676700,"Multnomah","NE Martin Luther King Jr Blvd - Vancouver Blvd Connector",
717418,"Clackamas","Wesley Lynn Park Trails - Connector",
769017,"Clackamas","Upper Dr - Lakeview Blvd Connector",
284798,"Multnomah","Lombard St - Connector",
863267,"Multnomah","Terwilliger - Bancroft Connector",
108619,"Multnomah","Mt Hood CC Driveway - Kane Dr Connector",
711740,"Multnomah","Old Main Trail",
609594,"Clackamas","Forest - Wilderness Dr Connector",
347779,"Multnomah","106th - Mll Ct Connector",
408731,"Clackamas","Camden Ln - Bilford Ln Connector",
971882,"Clackamas","Molalla Forest Rd Connector",
480127,"Clackamas","Rogue Way - Salamo Rd Connector",
967872,"Clackamas","Molalla-Looneys Trail",
124081,"Clackamas","Bachelor Ave. Path",
549641,"Washington","NW Nightshade Dr - Kaiser Connector",
293766,"Clackamas","Kensington - Bland Connector",
456591,"Clackamas","Molalla-Yellow Gate Road Trail",
206658,"Clackamas","Kruse Commons - Connector",
887260,"Multnomah","SE 19th Ave",
245459,"Clackamas","Molalla-Marks Trail",
474983,"Multnomah","McCoy Ct - Houghton St - Connector",
826568,"Clackamas","SE Westchester - Meckenna Ridge HOA Connector",
444356,"Clackamas","South Shore Blvd - Woodsman Ct Connector",
193592,"Multnomah","Sandy River Water Trail",
742226,"Clackamas","Bellevue Way Connector",
347984,"Multnomah","SW Broadway - 6th Avenue Connector",
472674,"Washington","NW 183rd - McKinley Elementary School Connector",
850869,"Multnomah","NW Harborton Dr.",
560317,"Clackamas","Crown Ct - Windsor Ter Connector",
428707,"Multnomah","SE Grand Ave.",
152346,"Multnomah","Morrison Bridge Access",
814910,"Clackamas","Hemlock St Connector",
414042,"Multnomah","Koenig Trail",
655729,"Multnomah","Multnomah Dr - 223rd Ave Connector",
137370,"Clark","Frenchmans Bar Trail",
481462,"Tillamook","Sickter Lars",
730960,"Multnomah","SW 25th Ave",
423817,"Multnomah","Confluence Trail",
516033,"Multnomah","Tunnel Trail",
430759,"Multnomah","Sandy River to Springwater Trail",
802227,"Multnomah","Clackamas Connector",
916944,"Washington","Rock Creek Trai - Connector",
874553,"Washington","Thatcher Park Trails - Connector",
634837,"Washington","Serviceberry Trail",
413902,"Multnomah","SE 38th Ave Connector",
660942,"Multnomah","St. Johns Trail",
657279,"Multnomah","Stairway Trail",
538144,"Clark","I-205 Corridor Trail - Connector",
866642,"Multnomah","NW Mackay Ave.",
108530,"Multnomah","Sunnyside Trail",
178912,"Multnomah","Horsetail Falls Trail",
500672,"Multnomah","Toothrock Loop Trail",
732899,"Multnomah","Bike Path",
180270,"Multnomah","Tilikum Crossing",
791998,"Clark","Grouse Vista Trail",
418928,"Skamania","Columbia River Water Trail",
965402,"Washington","Pineview - Black Walnut Connector",
241692,"Washington","174th Ave - Tucson St Connector",
135668,"Washington","Brockman St - Quint Ct Connector",
423585,"Clark","Bluff Mountain Trail",
437326,"Clark","Cottonwood Beach Trail Connector",
764086,"Multnomah","SW Ross Island Way - Natio Pkwy Bridge Connector",
424505,"Multnomah","NB Natio Ped Tunnel",
661821,"Clackamas","SE 33rd Ave - SE Lake Rd Connector",
964460,"Washington","SW 129th Ave - SW Walnut St Connector",
109252,"Multnomah","NE 14th Pl - NE Alberta St Connector",
861589,"Multnomah","47th Ave - 48th Ave Connector",
698833,"Clark","North/South Powerline Trail",
447898,"Multnomah","6th Ave Connector",
965674,"Clark","Camp Bonneville Trail",
624525,"Washington","75th Ave - Ridgewood Ave Connector",
258819,"Washington","Rogue River Ter - Delta Ct Connector",
123603,"Multnomah","Thorburn - Ash Connector",
761815,"Clackamas","Bryant Road Path",
780296,"Clark","Evergreen Trail at Columbia Springs",
788885,"Multnomah","Union Station - Broadway Ramp Connector",
487511,"Multnomah","Caruthers St Path",
101636,"Clark","Horseshoe Ridge Trail",
631736,"Clark","Huffman Peak Trail",
608870,"Clackamas","Rooster Rock Trail",
356514,"Clark","East Fork of the Lewis River Trail",
551585,"Marion","Pacific Crest National Scenic Trail",
351542,"Washington","Waterhouse Powerline Trail - Connector",
293217,"Multnomah","I-84 Bike Path Access",
508977,"Clackamas","Canemah Bluffs Trail",
844344,"Clackamas","Trolley Trail",
233839,"Clackamas","Tualatin River Greenway",
379445,"Multnomah","Wildwood Trail",
797421,"Multnomah","Waterfront Park Connector",
173038,"Washington","Quatama Powerline Trail",
805047,"Clackamas","Saum Creek Greenway Trail",
168287,"Clackamas","Timberline Ridge Park Path",
187904,"Multnomah","Maple Trail",
840538,"Multnomah","Camp Tolinda Trail",
992580,"Multnomah","NE Bridgeton Rd.",
766688,"Multnomah","Willamette Greenway - Connector",
926196,"Clackamas","Mountainside Terrace Condos",
736144,"Multnomah","BES Water Quality Control Lab Trail",
333671,"Washington","Nichols Ln - Alyssum Ave Connector",
761799,"Clackamas","Reserve Homeowners Association Trails - Connector",
626617,"Clackamas","Oregon City Loop Trail",
281805,"Multnomah","Corbett Loop Access",
696963,"Washington","Beaverton Creek Trail",
890245,"Multnomah","Firelane 15",
770345,"Multnomah","Newton Road",
859208,"Clackamas","Snowberry Ridge Ct - Summerlin Dr connection",
289558,"Multnomah","Bella Vista Park Trails - Connector",
220411,"Washington","96th - Boones Ferry Rd Connector",
181906,"Multnomah","Gasline Trail",
423735,"Multnomah","Beaver Creek Canyon Trail",
927797,"Washington","Forest Glen Park Trails",
321917,"Washington","SW Ebberts Ct - SW Welch Ter Connector",
693277,"Clackamas","Terwilliger Trail",
387210,"Washington","Applewood Trail",
616802,"Washington","Sherwood Open Space Trails Connector",
846303,"Clackamas","Old Parker Road Trail",
608431,"Clackamas","Sunrise Heights Homeowners Association Trails - Connector",
558344,"Washington","Burntwood Powerline Park",
941266,"Multnomah","North Woodland Trail",
761883,"Washington","Milton Ct",
182290,"Washington","Kaiser Woods Park - Connector",
666637,"Multnomah","Railroad Crossing Trail",
767120,"Multnomah","Peninsula Crossing Trail - Connector",
535802,"Multnomah","Lloyd Center Mall Connector",
806214,"Multnomah","Tanner Springs Park Trail",
617106,"Multnomah","Mount Scott Blvd Trail",
925508,"Clackamas","I-205 Bikepath Connector",
949799,"Multnomah","SW Orchid Dr - SW 61st Ave Connector",
497959,"Washington","Pacific Crossing Hmwrs Assn Park Trails",
113969,"Washington","SW Hyland Way - SW Lily Pl Connector",
550685,"Clackamas","Salamo Trail",
114129,"Washington","Big Fir Trail",
283441,"Washington","Atley Estates Park Trails",
328701,"Washington","Hares Canyon Trail",
499116,"Multnomah","North Horse Loop",
126860,"Multnomah","Bridal Veil Falls Trail",
410794,"Multnomah","Cedar Trail",
541100,"Multnomah","Delta Park Trail",
413628,"Washington","Nehalem River Access Trail",
590883,"Columbia","Banks-Vernonia Trail - Connector",
268080,"Clackamas","Kruse 4000",
161637,"Clackamas","Green Canyon Way Trail #793A",
601363,"Multnomah","N Tyler Ave Connector",
490700,"Clackamas","Dry Fir Trail #674A",
460248,"Washington","Dawson Creek Park Trails - Connector",
421849,"Clackamas","Lincoln Heights Homeowner Association Trails - Connector",
914590,"Multnomah","Hamlin Ave Connector",
696335,"Multnomah","Multnomah Falls Overlook Spur Trail #441A",
398883,"Washington","Barlow Rd - Hall Blvd Connector",
933848,"Multnomah","SW Riverwood Rd",
528572,"Multnomah","SE Belmont St - SE 66th Pl Connector",
108487,"Multnomah","SE Belmont St - SE Scott Dr Connector",
402782,"Washington","Raptor Place Trail",
100792,"Washington","Gales Creek Trail",
297602,"Clackamas","SW Tree St - Bryant ES Connector",
432832,"Clackamas","Plaza Trail #783",
798911,"Clackamas","Fanton Trail #505",
622472,"Multnomah","SW Caruthers St - SW Sheridan St Underpass Connector",
840045,"Washington","E St - 22nd Ave Connector",
268305,"Clackamas","B St - 32nd Ave Connector",
873177,"Multnomah","Kelly Creek Elementary School Trails",
740244,"Washington","36th Pl - Shibe St Connector",
234540,"Washington","Lombard Ave Sidepath",
365346,"Clackamas","Timothy Lake Trail #528",
652436,"Tillamook","Nels Rogers Trail",
426914,"Multnomah","Multnomah Spur Trail #446",
348777,"Marion","Bagby Trail #544",
104073,"Clackamas","French Prairie Road Trail",
828311,"Clackamas","Devil's Tie Trail #767",
930430,"Multnomah","North Slough Pedestrian/Bicycle Bridge",
437187,"Washington","Yamhelas Westsider Trail",
776511,"Clackamas","Paradise Park Trail #778",
619981,"Clackamas","Parker - Winkel Way Connector",
542630,"Washington","SW Gaarde St - SW Aerie Dr Connector",
252584,"Clackamas","Nia Dr - Natalya St Connector",
542538,"Clackamas","149th Ter - 150th Ter Connector",
988486,"Multnomah","Kelly Creek Greenway Trails - Connector",
681711,"Clackamas","Idleman Rd - Pheasant Ridge Dr Connector",
232137,"Clackamas","Waterleave Dr - Mountain Ridge Ave Connector",
205098,"Marion","Twin Lakes Trail #573",
550955,"Multnomah","Woodward St - Ross Island Bridge Connector",
454081,"Multnomah","Center Trail",
958285,"Columbia","Crown Zellerbach Trail",
800742,"Multnomah","Hawthorne Bridge",
114761,"Multnomah","Dabney300",
748288,"Multnomah","Shelter Loop Access",
446962,"Clackamas","Mountaineer Trail",
982352,"Clatsop","Springboard Loop",
851173,"Multnomah","Skidmore St",
339162,"Clackamas","Lazy Hawk Ranch Owners Association Trails - Connector",
295165,"Clackamas","SE Donley Ln - SE Page Park Ct Connector",
283972,"Multnomah","SW Harbor Wy.",
281345,"Clackamas","Sunnyside Road Trail",
548168,"Washington","SW 90th Ct - SW 91st Ave Connector",
856229,"Multnomah","Alameda St - 38th Ave Connector",
820516,"Multnomah","SW Naito Pkwy - SW Caruthers St Underpass Connector",
488551,"Washington","Boomescooter Trail",
850139,"Clackamas","Roanoke Dr - Thornton Dr Connector",
494773,"Clackamas","Stafford to Canby Trail",
288560,"Clackamas","Shadow Ridge Homeowners Association Trails - Connector",
352280,"Washington","Hardt Rd",
351777,"Clackamas","Noyer Creek Trail Cut-off",
472847,"Washington","SW Patwin Ct - SW Brown St Connector",
918865,"Clackamas","Blue Heron - Cardinal Dr Connector",
476479,"Washington","Jewell Ln - Kaiser Rd Connector",
681156,"Clackamas","Joe Graham Trail #524",
551024,"Multnomah","Middle Creek Trail",
391269,"Multnomah","Broadway Trail",
682503,"Multnomah","Newell Ave - Westanna Ave Connector",
429739,"Washington","SW Davis Rd - SW Teakwood St Connector",
537931,"Clatsop","Steam Donkey Trail",
349867,"Multnomah","Tye Trail",
976553,"Multnomah","Portland to Lake Oswego Willamette Greenway Trail",
798332,"Washington","Blacktail Way",
969047,"Clackamas","Cedar Park Trail",
887937,"Washington","NE 2nd Ave - NW Glencoe Rd",
488532,"Clackamas","Davis Ln - Boones Ferry Connector",
581502,"Washington","Beaverton to Milwaukie Trail - Connector",
347699,"Clackamas","Lilly Bay",
503610,"Multnomah","Firelane 7a",
666077,"Clackamas","Thunder Mountain Trail #543",
543941,"Washington","Otter Marsh Loop",
288045,"Washington","Ash Trail",
109657,"Multnomah","Stairway To Heaven Trail",
478599,"Clackamas","South Shore Tennis Courts Connector",
293417,"Washington","Tigard to Lake Oswego Trail",
597028,"Multnomah","Cactus Dr - Cedar St Connector",
108534,"Washington","Stonebridge Dr - Thompson Rd Connector",
392771,"Multnomah","29th - Stark St Connector",
647356,"Multnomah","Harrison St - Montgomery St Connector",
731097,"Multnomah","Anchor Way - Marine Dr Connector",
340767,"Clackamas","Dickey Creek Trail #553",
933488,"Washington","Cinnamon Hills Park Path",
604984,"Multnomah","SW Park Ave - SW 10th Ave Connector",
123964,"Marion","Rhododendron Ridge Trail #564",
927434,"Clackamas","City of Sandy to Bull Run/Dodge Park Trail",
135238,"Clackamas","Millenium Plaze Connector Trail",
509311,"Multnomah","Da Vinci Middle School Path",
192012,"Multnomah","California St - 37th Ave Connector",
697264,"Multnomah","Ruckel Creek Trail #405",
178028,"Clackamas","Memaloose Lake Trail #515",
884892,"Clackamas","SE Sunnyside Rd",
332220,"Tillamook","Horseshoe Trail",
827727,"Multnomah","Wheels To Wings Trail Connector",
137495,"Clackamas","11th Ave - Moalla Forest Rd Connector",
264212,"Multnomah","SW Arthur St - SW Kelly Ave Connector",
171910,"Multnomah","NW US 30 - Roseway Ave Connector",
669877,"Multnomah","Yacht Harbor Dr",
129671,"Washington","Quatama Park Trail",
203929,"Multnomah","2nd St - 3rd St Connector",
324127,"Multnomah","33rd St - Hampton Lp Connector",
154629,"Clackamas","Pacific Hwy",
394082,"Washington","NW Bethany Blvd - NW Manresa Ct Connector",
682818,"Washington","Camile Park Trails",
298216,"Clackamas","Kruse Commons",
730879,"Multnomah","Going St",
545194,"Clackamas","Grahams Ferry Road Trail",
969875,"Clackamas","Trillium Lake Loop Trail #761 - Campgroung Connector",
927398,"Clackamas","Mirror Lake Trail #664",
769249,"Multnomah","Faubion School Connector",
328513,"Multnomah","NE Kelly Ave",
282122,"Clackamas","Furlong Ct Connector",
632037,"Washington","SW 110th Pl - SW Tualatin Rd Connector",
615993,"Washington","SW Aspen Ridge Dr - SW 122nd Ave Connector",
934723,"Clackamas","River Heights - Brandon Pl Connector",
561895,"Clackamas","Sawyer St. Path",
277302,"Multnomah","Custer Way",
111792,"Washington","Roanoke Ln - 135th Ave Connector",
307643,"Multnomah","Foster Floodplain Natural Area Trail",
161059,"Clackamas","Marmot Road",
585202,"Multnomah","Lancaster -Balmer Trail",
566560,"Clackamas","SE Scott Creek Ln Connector",
466395,"Multnomah","Sumner St",
579919,"Clackamas","152nd - SE Nia Dr Connector",
331338,"Clackamas","Molalla-Rim Trail",
703571,"Multnomah","Christian School of Portland Connector",
708154,"Clackamas","Molalla-Squirrel Creek Trail",
359955,"Washington","Greenwood Dr",
679534,"Multnomah","Mason St",
508270,"Multnomah","N. Going St. - Greeley Ave Connector",
397346,"Multnomah","Bella Vista Park Trails Connector",
821156,"Clackamas","Stampher Rd",
163163,"Multnomah","Marysville Elementary School Connector",
686852,"Clackamas","Molalla-Sandquists Trail",
330175,"Washington","Brookwood Pkwy - 47th Ave Connector",
929313,"Washington","SW Grahams Ferry Rd - SW Day Rd Connector",
971647,"Washington","SW Marilyn St - SW Oneida St Connector",
478684,"Clark","Lucia Falls / Moulton Falls Trail",
574860,"Washington","137th - 136th Connector",
951362,"Multnomah","22nd Ave Connector",
696684,"Clark","Columbia Riverfront Renaissance Trail",
363751,"Washington","NW Barnes Rd - NW Corby Dr Connector",
691433,"Multnomah","N Bruce Ave - sidewalk",
724049,"Multnomah","Springwater Corridor - Duke St Connector",
313258,"Washington","SW Murray Blvd - SW 20th St Connector",
112752,"Clackamas","Elder Oak Plaza Spur",
446788,"Multnomah","Cannon Trail",
509522,"Clackamas","Goldenrain St. Path",
839519,"Washington","Lois Lane Ter - Thompson Rd Connector",
345138,"Clark","Esther Short Park Trails",
325272,"Clackamas","Pebble Beach Drive - Beavercreek Road Connector",
657113,"Multnomah","Creek Trail",
236438,"Clackamas","Antler Ave. Path",
496067,"Clark","Silver Star Trail",
683848,"Clackamas","Clackamas River Greenway",
555465,"Washington","Cooper Mountain Loop Trail",
758200,"Clackamas","Johnson Creek Blvd Trail",
102236,"Washington","NE Nelly St - NE Shaleen St Connector",
942773,"Multnomah","Japanese Garden Trail",
877750,"Multnomah","Weidler St Connector",
239151,"Washington","SW 88th Ave - SW Birch St Connector",
842540,"Multnomah","NE Cornfoot Rd",
791032,"Multnomah","NE Everett St Connector",
990561,"Multnomah","Portland Trail",
456103,"Multnomah","Stuart Ridge Greenway - Connector",
558688,"Washington","Tualatin River Greenway Trail - Connector",
211437,"Clackamas","Cedar Island Bridge",
603684,"Multnomah","Little Trail",
994676,"Clackamas","Fish Creek Mountain Trail #541",
509584,"Washington","Rock Creek Greenway Trail Connector",
513258,"Washington","Chickadee Trail",
873986,"Multnomah","Hardesty Trail",
375543,"Multnomah","Historic Columbia River Highway State Trail - Yeon to Moffett",
899076,"Multnomah","Zig Zag Trail",
785108,"Clackamas","Two Turntables Trail",
798460,"Washington","31st St - Connector",
579313,"Clark","Lewis River-Vancouver Lake Water Trail",
813183,"Clackamas","Cedar St Connector",
989440,"Clackamas","Boomer Trail",
170858,"Multnomah","NW 61st Ave",
948709,"Multnomah","29th Ave - Quimby St Connector",
933425,"Multnomah","Greenway Ave Viaduct Connector",
917068,"Multnomah","Summit - Greenway Ave Connector",
815972,"Multnomah","Sherwood - Arden Connector",
904337,"Multnomah","Ravensview - Broadway Connector",
981194,"Multnomah County","Summplace HOA - NE 158th Ave Connector",
376622,"Multnomah County","Summerplace HOA - NE Thompson St connector",
821363,"Multnomah","Wardway - Montgomery Parking Lot Connector",
689089,"Washington","Hall Blvd - Bonaventure Connector",
272949,"Clackamas","E Ave. Path",
807065,"Multnomah","Baltimore Ave Path",
210798,"Multnomah","Bellinham Trail - Access",
321225,"Multnomah","Fairview Blvd - Champlain Dr",
365893,"Multnomah","Marine Dr - Expo Max Connector",
941924,"Washington","Seasonal Trail",
152788,"Clark","Daniels Street Path",
822439,"Clackamas","Bluff Rd Path",
802870,"Multnomah","Brookridge St Connector",
327734,"Multnomah","Burnside Bridge Path",
307935,"Yamhill","West Willamette Greenway",
522336,"Washington","Rock Creek Trail",
860045,"Washington","Tualatin River Water Trail",
383509,"Multnomah","Northwest Pedestrian Trail",
215063,"Multnomah","Birch Trail",
244215,"Clackamas","Park Loop Trail",
110381,"Washington","Cedar Grove Trail",
455574,"Multnomah","NE 33rd Dr",
715751,"Washington","Barrows Powerline Trail",
309250,"Washington","Cedar Creek Trail",
673289,"Washington","Bronson Creek Greenway",
626323,"Clackamas","Greentree - Park Rd Connector",
706911,"Washington","Caddywhomper Way",
935662,"Clackamas","Maple Ridge Trail",
859841,"Multnomah","Service Road",
693724,"Multnomah","Leif Erickson Drive",
143489,"Clackamas","Willamette River Water Trail",
823735,"Clackamas","Hamilton Ridge Tot Lot Path",
167655,"Washington","Tualatin River Greenway",
811925,"Multnomah","I-405 Trail - Connector",
145193,"Washington","Tualatin River Trail",
731637,"Clackamas","River Bank Trail",
918502,"Clackamas","Hemlock St",
714482,"Clackamas","North Clackamas Greenway",
315902,"Multnomah","Marquam Trail",
775477,"Multnomah","Oil Line Road",
455182,"Washington","Summer Creek Trail",
926775,"Clackamas","I-205 Multi-Use Path - Connector",
197984,"Multnomah","Firelane 13",
701946,"Washington","McKay Creek Greenway",
112843,"Washington","Murrayhill Powerline Park - Connector",
106396,"Multnomah","Jamison Park Trails - Connector",
101650,"Multnomah","32nd Ave - Pardee St Connector",
673229,"Multnomah","N. Going St.",
372950,"Clackamas","Ashley Meadows Park Trails - Connector",
285921,"Clackamas","Auburn Dr - Partlow Rd Connector",
192925,"Washington","Ames Lane Trail",
943806,"Multnomah","East End Loop Trail",
372642,"Washington","Vine Maple Trail",
531724,"Clackamas","Salamon Rd - Chelan Dr Connector",
213588,"Washington","SW 189th Ave Connector",
654484,"Multnomah","Red Electric Trail",
902946,"Multnomah","Union Station Walkway",
528274,"Multnomah","Mount Scott Trail",
624751,"Washington","Barrows Park Trail",
132791,"Washington","SW Farmington Rd - SW 167th Ave Connector",
500789,"Washington","B Street Trail",
254287,"Clackamas","Vortex Trail",
144961,"Multnomah","Reservoir Loop Rd",
433548,"Clackamas","Springwater Corridor - Connector",
753849,"Marion","Town Site Trail",
197981,"Washington","Bannister Creek Park Trail",
554077,"Multnomah","Mill Park Trails",
721372,"Clackamas","Coralburst St. Path",
942216,"Multnomah","Springville Road",
523836,"Multnomah","Gresham Butte Saddle Trail",
297814,"Multnomah","North Creek Trail",
315229,"Washington","Hike-in Camp Trail",
310285,"Multnomah","SW Zoo Rd.",
313046,"Clackamas","Salamo Trail - Connector",
846161,"Multnomah","Alberta Park Jogging Trail",
123224,"Multnomah","Fulton CC Driveway",
461970,"Multnomah","Reed College - Connector",
717401,"Washington","Wetlands At Durham Wastewater Trail",
882480,"Clackamas","Lake Oswego Sailing Club Trail",
946239,"Multnomah","SW Carolina St",
812244,"Washington","173rd - 170th Connector",
799835,"Clackamas","Little Crater Lake Trail #500",
879469,"Washington","36th Ave - David Hill Rd Connector",
232485,"Multnomah","Tanner Creek Trail #431",
225449,"Multnomah","Tanner Cutoff Trail #448",
257077,"Washington","Evergreen MS - NE Sunburst Ave Connector",
478220,"Clackamas","Becke Ct. Path",
970601,"Clackamas","SE Honeysuckle Way - Sunnyside Connector",
340200,"Multnomah","Scouters Mountain Trail",
669944,"Clackamas","Canyon Creek Park Trails - Connector",
764428,"Washington","Lake Forest HOA Trails",
419292,"Multnomah","1st St Connector",
868769,"Clackamas","Wetland Overlook Spur",
360862,"Multnomah","Dublin Lake Trail #401B",
209026,"Multnomah","Tanner Butte Trail #401",
209033,"Clackamas","Nature Trail Parks Trails - Connector",
124756,"Washington","36th Ave - David Hill Connector",
652061,"Washington","E St - Tara Ct Connector",
423320,"Clackamas","Zigzag Mountain Trail #775",
955060,"Multnomah","Westside Trail",
530232,"Multnomah","Hillsdale To Lake Oswego Trail",
299464,"Clackamas","Trillium Trail",
888458,"Clackamas","Stanly Park Trail Connector",
583235,"Clackamas","Follow the Leader",
498967,"Multnomah","16th Ave - Connector",
939086,"Washington","Pacific Hwy Frontage Rd Connector",
967030,"Multnomah","Gorge Trail #400",
734612,"Multnomah","Water Tank Access Track",
249126,"Washington","Gardenia St - E St Connector",
996068,"Multnomah","SW Ross Island Way - SW Meade St Connector",
600724,"Multnomah","Dwight Ave - Woolsey Ave",
715190,"Washington","Hall Blvd - Connector",
328111,"Multnomah","Mountain Park Homeowners Association Trails Connector",
504221,"Multnomah","Alder Ridge Trail",
265276,"Clackamas","Lea St - Verlie St Connector",
626238,"Multnomah","Yamhill Neighborhood Park",
411364,"Washington","Hooktender Horseshoe",
523180,"Clackamas","Old Town Ct Connector",
404150,"Hood River","Eagle Creek Trail #440",
994049,"Washington","Kaiser Woods Open Space Trail",
767925,"Multnomah","Powell Blvd Pedestrian Connector",
318506,"Multnomah","Hoyt Arboretum Trail",
140665,"Multnomah","Hayhurst Elementary School Trail",
810987,"Washington","Bronson Creek Park Trail - Connector",
784699,"Multnomah","Vermont St",
406840,"Clackamas","SE 122nd Ave",
424261,"Multnomah","Willamette Boulevard Trail",
